,TeamID,Season,school,is_ap_pre_top_5,is_ap_pre_top_15,is_ap_pre_top_25,coach_WL_car,tourneys_car,sw16_car,ff_car,champ_car
2000,1451,2008,weber-state,False,False,False,0.581,1,0,0,0
2001,1452,2008,west-virginia,False,False,False,0.734,16,5,1,0
2002,1441,2008,western-carolina,False,False,False,0.536,1,0,0,0
2003,1442,2008,western-illinois,False,False,False,0.278,0,0,0,0
2004,1443,2008,western-kentucky,False,False,False,0.698,1,1,0,0
2005,1444,2008,western-michigan,False,False,False,0.604,1,0,0,0
2006,1455,2008,wichita-state,False,False,False,0.666,7,0,0,0
2007,1456,2008,william-mary,False,False,False,0.372,0,0,0,0
2008,1445,2008,winston-salem,False,False,False,0.453,1,0,0,0
2009,1457,2008,winthrop,False,False,False,0.456,2,0,0,0
2010,1458,2008,wisconsin,False,False,False,0.7,7,3,0,0
2011,1459,2008,wofford,False,False,False,0.418,0,0,0,0
2012,1460,2008,wright-state,False,False,False,0.679,3,0,0,0
2013,1461,2008,wyoming,False,False,False,0.42,0,0,0,0
2014,1462,2008,xavier,False,False,False,0.705,3,1,0,0
2015,1463,2008,yale,False,False,False,0.466,0,0,0,0
2016,1464,2008,youngstown-state,False,False,False,0.337,0,0,0,0
2017,1102,2009,air-force,False,False,False,0.426,0,0,0,0
2018,1103,2009,akron,False,False,False,0.614,1,0,0,0
2019,1104,2009,alabama,False,False,False,0.462,0,0,0,0
2020,1104,2009,alabama,False,False,False,0.642,7,1,0,0
2021,1105,2009,alabama-am,False,False,False,0.473,1,0,0,0
2022,1412,2009,alabama-birmingham,False,False,False,0.597,4,1,1,0
2023,1106,2009,alabama-state,False,False,False,0.52,1,0,0,0
2024,1107,2009,albany-ny,False,False,False,0.461,2,0,0,0
2025,1108,2009,alcorn-state,False,False,False,0.194,0,0,0,0
2026,1110,2009,american,False,False,False,0.565,7,2,0,0
2027,1111,2009,appalachian-state,False,False,False,0.502,0,0,0,0
2028,1112,2009,arizona,False,False,False,0.6,1,1,0,0
2029,1113,2009,arizona-state,False,True,True,0.603,7,1,0,0
2030,1116,2009,arkansas,False,False,False,0.552,2,0,0,0
2031,1114,2009,arkansas-little-rock,False,False,False,0.59,0,0,0,0
2032,1115,2009,arkansas-pine-bluff,False,False,False,0.419,0,0,0,0
2033,1117,2009,arkansas-state,False,False,False,0.558,4,2,1,0
2034,1119,2009,army,False,False,False,0.503,4,0,0,0
2035,1120,2009,auburn,False,False,False,0.585,0,0,0,0
2036,1122,2009,austin-peay,False,False,False,0.546,3,0,0,0
2037,1123,2009,ball-state,False,False,False,0.479,1,0,0,0
2038,1124,2009,baylor,False,False,False,0.488,1,0,0,0
2039,1125,2009,belmont,False,False,False,0.562,3,0,0,0
2040,1126,2009,bethune-cookman,False,False,False,0.387,0,0,0,0
2041,1127,2009,binghamton,False,False,False,0.597,1,0,0,0
2042,1129,2009,boise-state,False,False,False,0.572,1,0,0,0
2043,1130,2009,boston-college,False,False,False,0.574,9,1,0,0
2044,1131,2009,boston-university,False,False,False,0.556,2,0,0,0
2045,1132,2009,bowling-green-state,False,False,False,0.543,2,0,0,0
2046,1133,2009,bradley,False,False,False,0.545,1,1,0,0
2047,1140,2009,brigham-young,False,False,False,0.74,3,0,0,0
2048,1135,2009,brown,False,False,False,0.321,0,0,0,0
2049,1136,2009,bryant,False,False,False,0.525,1,0,0,0
2050,1137,2009,bucknell,False,False,False,0.233,0,0,0,0
2051,1138,2009,buffalo,False,False,False,0.424,0,0,0,0
2052,1139,2009,butler,False,False,False,0.848,2,0,0,0
2053,1142,2009,cal-poly,False,False,False,0.406,0,0,0,0
2054,1167,2009,cal-state-bakersfield,False,False,False,0.356,0,0,0,0
2055,1168,2009,cal-state-fullerton,False,False,False,0.582,1,0,0,0
2056,1169,2009,cal-state-northridge,False,False,False,0.531,2,0,0,0
2057,1143,2009,california,False,False,False,0.689,13,3,1,0
2058,1413,2009,california-davis,False,False,False,0.313,0,0,0,0
2059,1414,2009,california-irvine,False,False,False,0.514,0,0,0,0
2060,1415,2009,california-riverside,False,False,False,0.481,1,0,0,0
2061,1364,2009,california-santa-barbara,False,False,False,0.551,1,0,0,0
2062,1144,2009,campbell,False,False,False,0.306,0,0,0,0
2063,1145,2009,canisius,False,False,False,0.312,0,0,0,0
2064,1147,2009,centenary-la,False,False,False,0.258,0,0,0,0
2065,1146,2009,central-arkansas,False,False,False,0.382,0,0,0,0
2066,1148,2009,central-connecticut-state,False,False,False,0.535,3,0,0,0
2067,1416,2009,central-florida,False,False,False,0.55,4,0,0,0
2068,1141,2009,central-michigan,False,False,False,0.419,0,0,0,0
2069,1149,2009,charleston-southern,False,False,False,0.339,0,0,0,0
2070,1150,2009,charlotte,False,False,False,0.577,5,0,0,0
2071,1151,2009,chattanooga,False,False,False,0.556,2,0,0,0
2072,1152,2009,chicago-state,False,False,False,0.5,0,0,0,0
2073,1153,2009,cincinnati,False,False,False,0.594,2,0,0,0
2074,1154,2009,citadel,False,False,False,0.355,0,0,0,0
2075,1155,2009,clemson,False,False,False,0.582,5,0,0,0
2076,1156,2009,cleveland-state,False,False,False,0.559,3,0,0,0
2077,1157,2009,coastal-carolina,False,False,False,0.6,8,3,0,0
2078,1159,2009,colgate,False,False,False,0.459,0,0,0,0
2079,1158,2009,college-of-charleston,False,False,False,0.601,11,5,1,0
2080,1160,2009,colorado,False,False,False,0.519,1,0,0,0
2081,1161,2009,colorado-state,False,False,False,0.437,0,0,0,0
2082,1162,2009,columbia,False,False,False,0.452,0,0,0,0
2083,1163,2009,connecticut,True,True,True,0.702,21,12,3,2
2084,1164,2009,coppin-state,False,False,False,0.536,4,0,0,0
2085,1165,2009,cornell,False,False,False,0.468,2,0,0,0
2086,1166,2009,creighton,False,False,False,0.633,8,0,0,0
2087,1171,2009,dartmouth,False,False,False,0.321,0,0,0,0
2088,1172,2009,davidson,False,False,True,0.612,5,1,0,0
2089,1173,2009,dayton,False,False,False,0.648,2,0,0,0
2090,1174,2009,delaware,False,False,False,0.34,0,0,0,0
2091,1175,2009,delaware-state,False,False,False,0.507,1,0,0,0
2092,1176,2009,denver,False,False,False,0.446,1,0,0,0
2093,1177,2009,depaul,False,False,False,0.522,3,0,0,0
2094,1178,2009,detroit-mercy,False,False,False,0.507,2,0,0,0
2095,1179,2009,drake,False,False,False,0.515,0,0,0,0
2096,1180,2009,drexel,False,False,False,0.549,2,0,0,0
2097,1181,2009,duke,False,True,True,0.752,25,18,10,3
2098,1182,2009,duquesne,False,False,False,0.506,0,0,0,0
2099,1187,2009,east-carolina,False,False,False,0.61,5,1,0,0
2100,1190,2009,east-tennessee-state,False,False,False,0.588,3,0,0,0
2101,1183,2009,eastern-illinois,False,False,False,0.433,1,0,0,0
2102,1184,2009,eastern-kentucky,False,False,False,0.54,1,0,0,0
2103,1185,2009,eastern-michigan,False,False,False,0.341,0,0,0,0
2104,1186,2009,eastern-washington,False,False,False,0.383,0,0,0,0
2105,1189,2009,elon,False,False,False,0.405,1,0,0,0
2106,1191,2009,evansville,False,False,False,0.426,0,0,0,0
2107,1193,2009,fairfield,False,False,False,0.468,0,0,0,0
2108,1192,2009,fairleigh-dickinson,False,False,False,0.537,4,0,0,0
2109,1196,2009,florida,False,False,True,0.703,9,4,3,2
2110,1197,2009,florida-am,False,False,False,0.397,0,0,0,0
2111,1194,2009,florida-atlantic,False,False,False,0.618,9,2,0,0
2112,1195,2009,florida-gulf-coast,False,False,False,0.339,0,0,0,0
2113,1198,2009,florida-international,False,False,False,0.369,0,0,0,0
2114,1199,2009,florida-state,False,False,False,0.52,4,1,0,0
2115,1200,2009,fordham,False,False,False,0.461,1,0,0,0
2116,1201,2009,fresno-state,False,False,False,0.54,3,0,0,0
2117,1202,2009,furman,False,False,False,0.285,0,0,0,0
2118,1205,2009,gardner-webb,False,False,False,0.416,0,0,0,0
2119,1206,2009,george-mason,False,False,False,0.581,4,1,1,0
2120,1203,2009,george-washington,False,False,False,0.571,3,0,0,0
2121,1207,2009,georgetown,False,False,True,0.664,5,2,1,0
2122,1208,2009,georgia,False,False,False,0.25,0,0,0,0
2123,1208,2009,georgia,False,False,False,0.559,4,0,0,0
2124,1204,2009,georgia-southern,False,False,False,0.554,0,0,0,0
2125,1209,2009,georgia-state,False,False,False,0.519,3,1,0,0
2126,1210,2009,georgia-tech,False,False,False,0.582,5,1,1,0
2127,1211,2009,gonzaga,False,True,True,0.8,10,4,0,0
2128,1212,2009,grambling,False,False,False,0.207,0,0,0,0
2129,1453,2009,green-bay,False,False,False,0.535,0,0,0,0
2130,1214,2009,hampton,False,False,False,0.527,0,0,0,0
2131,1216,2009,hartford,False,False,False,0.388,0,0,0,0
2132,1217,2009,harvard,False,False,False,0.531,1,1,0,0
2133,1218,2009,hawaii,False,False,False,0.4,0,0,0,0
2134,1219,2009,high-point,False,False,False,0.525,0,0,0,0
2135,1220,2009,hofstra,False,False,False,0.551,0,0,0,0
2136,1221,2009,holy-cross,False,False,False,0.582,6,1,0,0
2137,1222,2009,houston,False,False,False,0.587,10,3,0,0
2138,1223,2009,houston-baptist,False,False,False,0.167,0,0,0,0
2139,1224,2009,howard,False,False,False,0.244,0,0,0,0
2140,1225,2009,idaho,False,False,False,0.515,0,0,0,0
2141,1226,2009,idaho-state,False,False,False,0.409,0,0,0,0
2142,1228,2009,illinois,False,False,False,0.697,7,3,1,0
2143,1227,2009,illinois-chicago,False,False,False,0.53,3,0,0,0
2144,1229,2009,illinois-state,False,False,False,0.57,0,0,0,0
2145,1231,2009,indiana,False,False,False,0.618,5,1,1,0
2146,1232,2009,indiana-state,False,False,False,0.413,0,0,0,0
2147,1233,2009,iona,False,False,False,0.381,0,0,0,0
2148,1234,2009,iowa,False,False,False,0.621,2,2,0,0
2149,1235,2009,iowa-state,False,False,False,0.54,3,0,0,0
2150,1236,2009,ipfw,False,False,False,0.407,0,0,0,0
2151,1237,2009,iupui,False,False,False,0.535,1,0,0,0
2152,1238,2009,jackson-state,False,False,False,0.566,3,0,0,0
2153,1239,2009,jacksonville,False,False,False,0.437,0,0,0,0
2154,1240,2009,jacksonville-state,False,False,False,0.499,1,0,0,0
2155,1241,2009,james-madison,False,False,False,0.591,0,0,0,0
2156,1242,2009,kansas,False,False,True,0.722,11,7,1,1
2157,1243,2009,kansas-state,False,False,False,0.642,1,0,0,0
2158,1244,2009,kennesaw-state,False,False,False,0.304,0,0,0,0
2159,1245,2009,kent-state,False,False,False,0.559,0,0,0,0
2160,1246,2009,kentucky,False,False,False,0.622,4,1,0,0
2161,1247,2009,la-salle,False,False,False,0.508,0,0,0,0
2162,1248,2009,lafayette,False,False,False,0.478,2,0,0,0
2163,1249,2009,lamar,False,False,False,0.533,0,0,0,0
2164,1250,2009,lehigh,False,False,False,0.5,0,0,0,0
2165,1251,2009,liberty,False,False,False,0.523,1,0,0,0
2166,1252,2009,lipscomb,False,False,False,0.488,0,0,0,0
2167,1253,2009,long-beach-state,False,False,False,0.54,2,1,0,0
2168,1254,2009,long-island-university,False,False,False,0.418,0,0,0,0
2169,1255,2009,longwood,False,False,False,0.299,0,0,0,0
2170,1418,2009,louisiana-lafayette,False,False,False,0.447,1,0,0,0
2171,1419,2009,louisiana-monroe,False,False,False,0.397,0,0,0,0
2172,1261,2009,louisiana-state,False,False,False,0.589,5,2,0,0
2173,1256,2009,louisiana-tech,False,False,False,0.395,1,0,0,0
2174,1257,2009,louisville,True,True,True,0.734,14,9,5,1
2175,1260,2009,loyola-il,False,False,False,0.51,0,0,0,0
2176,1258,2009,loyola-marymount,False,False,False,0.584,2,0,0,0
2177,1258,2009,loyola-marymount,False,False,False,0.407,0,0,0,0
2178,1259,2009,loyola-md,False,False,False,0.461,0,0,0,0
2179,1263,2009,maine,False,False,False,0.367,0,0,0,0
2180,1264,2009,manhattan,False,False,False,0.451,0,0,0,0
2181,1265,2009,marist,False,False,False,0.303,0,0,0,0
2182,1266,2009,marquette,False,False,True,0.591,1,0,0,0
2183,1267,2009,marshall,False,False,False,0.5,0,0,0,0
2184,1268,2009,maryland,False,False,False,0.636,16,9,2,1
2185,1420,2009,maryland-baltimore-county,False,False,False,0.468,1,0,0,0
2186,1271,2009,maryland-eastern-shore,False,False,False,0.42,2,0,0,0
2187,1269,2009,massachusetts,False,False,False,0.4,0,0,0,0
2188,1270,2009,mcneese-state,False,False,False,0.433,0,0,0,0
2189,1272,2009,memphis,False,True,True,0.761,11,7,2,0
2190,1273,2009,mercer,False,False,False,0.48,0,0,0,0
2191,1274,2009,miami-fl,False,False,True,0.547,1,0,0,0
2192,1275,2009,miami-oh,False,False,False,0.555,4,1,0,0
2193,1276,2009,michigan,False,False,False,0.606,5,2,0,0
2194,1277,2009,michigan-state,False,True,True,0.71,12,8,5,1
2195,1292,2009,middle-tennessee,False,False,False,0.564,2,0,0,0
2196,1454,2009,milwaukee,False,False,False,0.504,1,0,0,0
2197,1278,2009,minnesota,False,False,False,0.716,15,9,1,1
2198,1279,2009,mississippi,False,False,False,0.612,0,0,0,0
2199,1280,2009,mississippi-state,False,False,False,0.643,6,0,0,0
2200,1290,2009,mississippi-valley-state,False,False,False,0.219,0,0,0,0
2201,1281,2009,missouri,False,False,False,0.67,4,2,0,0
2202,1282,2009,missouri-kansas-city,False,False,False,0.286,0,0,0,0
2203,1283,2009,missouri-state,False,False,False,0.355,0,0,0,0
2204,1284,2009,monmouth,False,False,False,0.456,3,0,0,0
2205,1285,2009,montana,False,False,False,0.527,0,0,0,0
2206,1286,2009,montana-state,False,False,False,0.44,0,0,0,0
2207,1287,2009,morehead-state,False,False,False,0.49,1,0,0,0
2208,1288,2009,morgan-state,False,False,False,0.614,4,1,0,0
2209,1291,2009,mount-st-marys,False,False,False,0.429,1,0,0,0
2210,1293,2009,murray-state,False,False,False,0.488,1,0,0,0
2211,1298,2009,navy,False,False,False,0.466,0,0,0,0
2212,1304,2009,nebraska,False,False,False,0.64,1,0,0,0
2213,1305,2009,nevada,False,False,False,0.741,3,0,0,0
2214,1424,2009,nevada-las-vegas,False,False,False,0.601,11,3,1,0
2215,1306,2009,new-hampshire,False,False,False,0.538,3,0,0,0
2216,1307,2009,new-mexico,False,False,False,0.612,4,1,0,0
2217,1308,2009,new-mexico-state,False,False,False,0.567,0,0,0,0
2218,1309,2009,new-orleans,False,False,False,0.484,0,0,0,0
2219,1310,2009,niagara,False,False,False,0.608,2,0,0,0
2220,1311,2009,nicholls-state,False,False,False,0.363,0,0,0,0
2221,1312,2009,njit,False,False,False,0.032,0,0,0,0
2222,1313,2009,norfolk-state,False,False,False,0.468,0,0,0,0
2223,1314,2009,north-carolina,True,True,True,0.811,20,13,7,2
2224,1421,2009,north-carolina-asheville,False,False,False,0.454,1,0,0,0
2225,1299,2009,north-carolina-at,False,False,False,0.335,0,0,0,0
2226,1300,2009,north-carolina-central,False,False,False,0.388,0,0,0,0
2227,1422,2009,north-carolina-greensboro,False,False,False,0.498,1,0,0,0
2228,1301,2009,north-carolina-state,False,False,False,0.526,0,0,0,0
2229,1423,2009,north-carolina-wilmington,False,False,False,0.362,0,0,0,0
2230,1295,2009,north-dakota-state,False,False,False,0.677,1,0,0,0
2231,1316,2009,north-florida,False,False,False,0.367,1,0,0,0
2232,1317,2009,north-texas,False,False,False,0.524,1,0,0,0
2233,1318,2009,northeastern,False,False,False,0.484,0,0,0,0
2234,1319,2009,northern-arizona,False,False,False,0.537,1,0,0,0
2235,1294,2009,northern-colorado,False,False,False,0.348,0,0,0,0
2236,1296,2009,northern-illinois,False,False,False,0.498,2,0,0,0
2237,1320,2009,northern-iowa,False,False,False,0.608,1,0,0,0
2238,1321,2009,northwestern,False,False,False,0.549,2,0,0,0
2239,1322,2009,northwestern-state,False,False,False,0.502,2,0,0,0
2240,1323,2009,notre-dame,False,True,True,0.652,7,1,0,0
2241,1324,2009,oakland,False,False,False,0.505,1,0,0,0
2242,1325,2009,ohio,False,False,False,0.469,0,0,0,0
2243,1326,2009,ohio-state,False,False,False,0.748,7,2,1,0
2244,1328,2009,oklahoma,False,True,True,0.667,3,1,0,0
2245,1329,2009,oklahoma-state,False,False,False,0.535,2,0,0,0
2246,1330,2009,old-dominion,False,False,False,0.654,4,0,0,0
2247,1331,2009,oral-roberts,False,False,False,0.594,3,0,0,0
2248,1332,2009,oregon,False,False,False,0.566,6,2,0,0
2249,1333,2009,oregon-state,False,False,False,0.511,0,0,0,0
2250,1334,2009,pacific,False,False,False,0.581,4,0,0,0
2251,1336,2009,penn-state,False,False,False,0.491,1,0,0,0
2252,1335,2009,pennsylvania,False,False,False,0.489,1,0,0,0
2253,1337,2009,pepperdine,False,False,False,0.563,4,0,0,0
2254,1338,2009,pittsburgh,True,True,True,0.784,6,3,0,0
2255,1339,2009,portland,False,False,False,0.389,0,0,0,0
2256,1340,2009,portland-state,False,False,False,0.611,2,0,0,0
2257,1341,2009,prairie-view,False,False,False,0.355,0,0,0,0
2258,1342,2009,presbyterian,False,False,False,0.288,0,0,0,0
2259,1343,2009,princeton,False,False,False,0.339,0,0,0,0
2260,1344,2009,providence,False,False,False,0.712,1,0,0,0
2261,1345,2009,purdue,False,True,True,0.663,4,1,0,0
2262,1346,2009,quinnipiac,False,False,False,0.492,0,0,0,0
2263,1347,2009,radford,False,False,False,0.492,1,0,0,0
2264,1348,2009,rhode-island,False,False,False,0.511,2,0,0,0
2265,1349,2009,rice,False,False,False,0.572,8,2,0,0
2266,1350,2009,richmond,False,False,False,0.478,0,0,0,0
2267,1351,2009,rider,False,False,False,0.528,0,0,0,0
2268,1352,2009,robert-morris,False,False,False,0.725,1,0,0,0
2269,1353,2009,rutgers,False,False,False,0.348,0,0,0,0
2270,1170,2009,sacramento-state,False,False,False,0.069,0,0,0,0
2271,1357,2009,sacred-heart,False,False,False,0.366,0,0,0,0
2272,1384,2009,saint-francis-pa,False,False,False,0.207,0,0,0,0
2273,1386,2009,saint-josephs,False,False,False,0.625,5,2,0,0
2274,1387,2009,saint-louis,False,False,False,0.722,12,4,1,0
2275,1388,2009,saint-marys-ca,False,False,False,0.615,2,0,0,0
2276,1389,2009,saint-peters,False,False,False,0.244,0,0,0,0
2277,1358,2009,sam-houston-state,False,False,False,0.619,1,0,0,0
2278,1359,2009,samford,False,False,False,0.548,2,0,0,0
2279,1360,2009,san-diego,False,False,False,0.559,1,0,0,0
2280,1361,2009,san-diego-state,False,False,False,0.618,9,4,3,1
2281,1362,2009,san-francisco,False,False,False,0.447,0,0,0,0
2282,1363,2009,san-jose-state,False,False,False,0.301,0,0,0,0
2283,1365,2009,santa-clara,False,False,False,0.484,0,0,0,0
2284,1366,2009,savannah-state,False,False,False,0.336,0,0,0,0
2285,1371,2009,seton-hall,False,False,False,0.589,2,0,0,0
2286,1373,2009,siena,False,False,False,0.569,4,0,0,0
2287,1375,2009,south-alabama,False,False,False,0.612,4,0,0,0
2288,1376,2009,south-carolina,False,False,False,0.695,1,1,0,0
2289,1354,2009,south-carolina-state,False,False,False,0.505,2,0,0,0
2290,1367,2009,south-carolina-upstate,False,False,False,0.389,1,0,0,0
2291,1355,2009,south-dakota-state,False,False,False,0.298,0,0,0,0
2292,1378,2009,south-florida,False,False,False,0.53,3,1,0,0
2293,1369,2009,southeast-missouri-state,False,False,False,0.1,0,0,0,0
2294,1368,2009,southeastern-louisiana,False,False,False,0.525,0,0,0,0
2295,1380,2009,southern,False,False,False,0.456,3,0,0,0
2296,1425,2009,southern-california,False,False,True,0.644,8,2,0,0
2297,1356,2009,southern-illinois,False,False,False,0.649,3,1,0,0
2298,1188,2009,southern-illinois-edwardsville,False,False,False,0.333,0,0,0,0
2299,1374,2009,southern-methodist,False,False,False,0.488,1,0,0,0
2300,1379,2009,southern-mississippi,False,False,False,0.598,3,1,0,0
2301,1381,2009,southern-utah,False,False,False,0.6,5,0,0,0
2302,1382,2009,st-bonaventure,False,False,False,0.453,0,0,0,0
2303,1383,2009,st-francis-ny,False,False,False,0.308,0,0,0,0
2304,1385,2009,st-johns-ny,False,False,False,0.43,0,0,0,0
2305,1390,2009,stanford,False,False,False,0.588,0,0,0,0
2306,1372,2009,stephen-f-austin,False,False,False,0.603,1,0,0,0
2307,1391,2009,stetson,False,False,False,0.421,0,0,0,0
2308,1392,2009,stony-brook,False,False,False,0.308,0,0,0,0
2309,1393,2009,syracuse,False,False,False,0.735,26,14,3,1
2310,1396,2009,temple,False,False,False,0.639,11,0,0,0
2311,1397,2009,tennessee,False,True,True,0.71,6,3,0,0
2312,1404,2009,tennessee-martin,False,False,False,0.427,0,0,0,0
2313,1398,2009,tennessee-state,False,False,False,0.75,0,0,0,0
2314,1398,2009,tennessee-state,False,False,False,0.529,5,0,0,0
2315,1399,2009,tennessee-tech,False,False,False,0.533,0,0,0,0
2316,1400,2009,texas,False,True,True,0.664,17,6,1,0
2317,1401,2009,texas-am,False,False,False,0.591,3,1,0,0
2318,1394,2009,texas-am-corpus-christi,False,False,False,0.542,4,0,0,0
2319,1426,2009,texas-arlington,False,False,False,0.538,1,0,0,0
2320,1395,2009,texas-christian,False,False,False,0.665,2,0,0,0
2321,1431,2009,texas-el-paso,False,False,False,0.554,0,0,0,0
2322,1410,2009,texas-pan-american,False,False,False,0.483,0,0,0,0
2323,1427,2009,texas-san-antonio,False,False,False,0.429,0,0,0,0
2324,1411,2009,texas-southern,False,False,False,0.219,0,0,0,0
2325,1402,2009,texas-state,False,False,False,0.409,0,0,0,0
2326,1403,2009,texas-tech,False,False,False,0.409,0,0,0,0
2327,1405,2009,toledo,False,False,False,0.219,0,0,0,0
2328,1406,2009,towson,False,False,False,0.537,8,2,0,0
2329,1407,2009,troy,False,False,False,0.519,1,0,0,0
2330,1408,2009,tulane,False,False,False,0.492,0,0,0,0
2331,1409,2009,tulsa,False,False,False,0.604,0,0,0,0
2332,1417,2009,ucla,True,True,True,0.672,8,5,3,0
